CST5	0
ARL5B	0.00235952
LMNA	0.00501467
HSPA8	0.00529063
STAT3	0.00712907
MYH9	0.00725274
SYNCRIP	0.00860682
HSPB1	0.00899736
KRT18	0.00905223
IFNA2	0.0102303
MCM7	0.0103001
MAP1LC3B	0.0103629
RPS18	0.0107149
A2M	0.0108816
ZER1	0.0109013
TUBA1A	0.0112362
RPS19	0.0112435
HSP90AA1	0.0117153
MYC	0.0118734
IL9	0.012734
PABPC1	0.0128635
PEAK1	0.0130101
EZR	0.0130198
CERS4	0.0130694
PKM	0.0130899
DAG1	0.0133865
ANP32B	0.0144012
PROK1	0.0144709
YWHAZ	0.0145044
ANXA2	0.0145237
TRAF6	0.0145812
IGHG1	0.0158786
IL1A	0.0161996
SLC16A2	0.0164217
IL1RN	0.0166433
CDK1	0.0170391
CD53	0.01704
SKP2	0.0171376
EPHB2	0.0172619
TCF7L2	0.0173588
HNRNPH1	0.0176036
PAK4	0.0177623
LGALS3	0.017994
EIF3E	0.0180451
ILF3	0.0187738
EFTUD2	0.0189575
PPP2CA	0.0192509
BMP5	0.0193866
PRMT1	0.0194747
CALR	0.019514
ACTN4	0.0196299
PCLAF	0.0197464
HNRNPA1	0.0199953
PTPRS	0.0202178
S100A8	0.0202199
CFTR	0.0202309
BIRC2	0.0204715
CHD4	0.0207048
CXCR5	0.0207237
CNOT1	0.0207843
SCAMP1	0.0208055
BIRC3	0.0210829
NF2	0.0211829
MYO18A	0.0211854
RPL31	0.0212711
GANAB	0.0212935
CCL23	0.0213873
RC3H1	0.0213909
HTT	0.021681
HNRNPA2B1	0.0217981
MAP4K4	0.0218188
TRAF2	0.0218312
MDM2	0.0218765
TFAP2A	0.0219822
MSN	0.0219946
TPI1	0.0221166
BRD4	0.0223176
MCM2	0.0223432
COPB1	0.0224076
NPM1	0.0230505
TM2D3	0.0231821
SH3GL2	0.0233489
IL4R	0.0234244
NCBP3	0.0235787
HSPA5	0.023685
IL17A	0.0238625
SLC39A10	0.0239748
CSF3R	0.024095
USF2	0.0241732
TGFBR2	0.0245667
NTAQ1	0.0246227
YBX3	0.0247412
SUMO2	0.0247741
STAT5B	0.0248024
GRB2	0.0248432
ATP12A	0.0250623
SLC38A1	0.0252745
EEF1A1	0.0253129
RACK1	0.0254153
SEC22B	0.0254396
IKBKG	0.0255357
YWHAE	0.025731
DCAF4	0.0258131
CXCR6	0.0259378
MIF	0.0259833
MTDH	0.0262425
CCR8	0.0262658
CSNK2B	0.0262674
MAP3K7	0.0262929
TRIP13	0.0264513
TNFRSF9	0.0264642
CD14	0.0264974
MBP	0.0265975
RIF1	0.0266175
GLS	0.0266227
EEF1G	0.026632
WFS1	0.0266959
FST	0.0267355
RPS4X	0.0268823
AIFM1	0.0269971
GOPC	0.0270949
QKI	0.0272558
RALBP1	0.0273882
TUBA4A	0.0274063
TDGF1	0.0275358
SREBF2	0.0277096
TUBB3	0.0277361
CCR9	0.0277649
TNFSF10	0.0278795
CASP3	0.0279097
RBX1	0.0279839
SRC	0.0280018
CRYAB	0.0280686
LRIF1	0.0282354
RPL35A	0.0282938
FYN	0.0283569
XPO5	0.0284198
RPL9	0.0284741
TP53	0.0286802
CCR7	0.028747
NDUFAF1	0.0288313
PHB1	0.028908
YBX1	0.0290569
HGS	0.029174
CASK	0.0292221
ESR2	0.0292638
IFNGR1	0.02932
ESR1	0.0293421
HLA-C	0.0294806
LTF	0.0295419
CCL19	0.0295553
B4GALT5	0.0296201
PTPRC	0.0296884
GRN	0.0296916
RNF123	0.0297305
VIRMA	0.0297828
PTMA	0.0297924
RANGAP1	0.0298362
MAP3K1	0.0298777
PIK3R2	0.0299192
SNTA1	0.029923
CEBPB	0.0299299
VHL	0.0300297
TLX3	0.0300531
FBXW7	0.0301186
AHNAK2	0.0301674
KIT	0.0301887
ACTG1	0.0301925
LIFR	0.0302704
CYLD	0.0303476
ANP32A	0.0304074
SQSTM1	0.0304608
FADD	0.0305937
CCL27	0.0307139
TNFRSF10B	0.0307216
DYNLL1	0.0309017
PLEC	0.0310043
HEATR1	0.031046
TBL1X	0.0310651
IKZF4	0.0310714
IFNGR2	0.0311908
STUB1	0.0312867
SGCB	0.0312879
KRT31	0.0314907
SOS1	0.0316703
ZDHHC17	0.0316717
TNFRSF11A	0.0317086
TUBB	0.0317134
TNIK	0.0318172
NFKB1	0.0318407
SGTB	0.0320056
ERBB4	0.0320105
CHM	0.0320326
TBK1	0.0320381
HTRA2	0.032059
CDC5L	0.0321065
EEF1B2	0.0321283
LMO7	0.0321598
CCDC8	0.0322105
BSG	0.0322353
IL6ST	0.0324669
PTPRG	0.0324745
MAPK1	0.0324757
MAP2K1	0.0326311
FGFR1	0.0326454
ALDH18A1	0.0326986
CALM1	0.0327092
SRSF1	0.0327381
SACM1L	0.0328747
ACTB	0.0330529
OSMR	0.0330741
TRAF3	0.0331355
PCDH1	0.0332258
EZH2	0.0332286
BID	0.0333035
PATZ1	0.0334069
ADAMTS2	0.0334522
CAPN1	0.0335851
HSP90B1	0.0336097
ATP2B4	0.0336346
HSPA9	0.0337485
RANBP9	0.0337717
CXCL3	0.0338193
PTPRJ	0.0338452
VAPA	0.0338479
LAPTM4B	0.0338731
RNF4	0.0338884
SERPINB4	0.034218
GOLGA2	0.0343037
CLU	0.0343811
STK11	0.0343986
HADHB	0.0344565
IFNG	0.0344878
PRKCI	0.0345034
TAF5L	0.0345477
IL2	0.0346068
CASP8	0.0347097
API5	0.0347245
CDH1	0.0347476
CIT	0.0347531
MYD88	0.0347673
LEMD3	0.0348114
SRGN	0.0348947
EP300	0.0349902
MTUS2	0.0350259
PPBP	0.0350676
CCL17	0.035114
CSF2RA	0.0351529
UPK2	0.0352244
TMEM237	0.0352326
VCAM1	0.0352508
KITLG	0.0352721
IL17F	0.0352976
IL7R	0.035302
CS	0.0353511
TAB1	0.0353875
STX1A	0.035574
SNTG1	0.0356328
EWSR1	0.0356853
MCM3	0.0357965
SF3A2	0.0358081
CCR3	0.0358903
CXCL13	0.0359394
ASPH	0.0359577
KIF1B	0.0359686
TRIP6	0.0360027
TRAF4	0.0360115
SGTA	0.0361427
PRPF6	0.0361456
IFNAR1	0.0361717
CDK9	0.0361974
CXCL9	0.0362586
FOXM1	0.0363156
FTH1	0.0363845
COPS6	0.0365599
DAD1	0.0365985
EDA	0.036643
PDLIM7	0.0367452
PRKACA	0.0367738
CSPG4	0.0367832
PAK1	0.036868
PIK3CD	0.036913
NGFR	0.0369257
STAT5A	0.0369417
ENO1	0.037039
IL1B	0.0370887
UBE2O	0.0371016
PAK2	0.0371626
CUX1	0.037165
EIF3I	0.0371829
ARMC8	0.0373699
APP	0.0374614
TGFBR1	0.037601
HNRNPU	0.0376303
VIM	0.0377259
IRAK4	0.0378196
IL33	0.0378215
MID2	0.0378297
CD151	0.0378377
CX3CL1	0.0380111
CUL3	0.0380175
GORASP2	0.0380243
APC	0.0380426
CCL4L1	0.0380434
MET	0.0380446
ZBTB16	0.0380582
TNFRSF10A	0.0380796
HM13	0.0381757
TRAF3IP2	0.0381781
MAPK3	0.0382421
BSCL2	0.038306
YY1	0.0383719
FKRP	0.0383726
WASF1	0.0384735
TRIM25	0.0385168
FZR1	0.0385301
TRIM27	0.0385503
SNX27	0.0386516
PSTPIP1	0.0386945
IKBKB	0.0387327
MAEA	0.0387467
HIF1A	0.0388073
EREG	0.0389265
NEDD4	0.038983
NEK4	0.0390132
GJB1	0.039092
IDE	0.0390984
ELAVL1	0.039127
HMGB1	0.0391699
EPOR	0.0391764
SERPINA3	0.0392718
TAMM41	0.0393322
LDLR	0.0393474
GHR	0.0393544
RHOU	0.0393627
PTPN1	0.0393751
HLA-B	0.0394608
ADGRL1	0.0394878
TXN	0.0396367
NOS2	0.039667
PIK3R1	0.0398292
SMARCB1	0.0398731
SCNN1A	0.0398767
CCNA2	0.0398883
NDEL1	0.0399528
NMT1	0.0399904
SLC30A1	0.0399919
CXCL8	0.0400001
MUC1	0.0400017
NRG1	0.0401055
ATP8B2	0.0401575
PTPN11	0.0401884
VWDE	0.0401915
COL6A2	0.040245
ICAM1	0.0402988
FOS	0.0405153
PDGFRB	0.0405898
FHL3	0.0406102
SLC22A18	0.0406759
CCR4	0.0407114
SHARPIN	0.0407424
TMPRSS2	0.0407956
PLXNA2	0.0408228
PIGU	0.0409142
MBTPS1	0.0410527
LYN	0.0410909
PPP2R2B	0.0411926
BMPR1A	0.0414635
CCZ1	0.0414828
LRRK2	0.0414867
ERGIC2	0.0415212
IGFBP7	0.0416055
CLEC7A	0.0416286
STAT6	0.0416924
PLXNA3	0.0417392
TXNDC15	0.0417751
ABL1	0.0417784
NRP1	0.0418555
VTN	0.0419658
CASP1	0.0420042
INTS4	0.0420702
TRAF1	0.042196
PALB2	0.0422435
LYPLA1	0.0422575
FGFR3	0.0424057
SDC4	0.042406
CISD2	0.042449
IL20RA	0.0424559
NCBP2	0.0424814
