STAT3	0
CST5	0.00295064
IL22RA2	0.00362529
SYNCRIP	0.00422667
ZER1	0.00427397
HNRNPA1	0.00513212
EZR	0.00661812
HSP90AA1	0.00683555
LMNA	0.00693766
HSPA8	0.00815646
KRT18	0.00828811
MYH9	0.0083418
SKP2	0.00869687
HNRNPH1	0.00893401
MCM2	0.00988296
ANXA2	0.0100671
PABPC1	0.0101746
PROK1	0.0104756
CERS4	0.010979
IFNA2	0.0111903
YWHAZ	0.0113145
A2M	0.0119564
BMP5	0.012831
IL1RN	0.0129198
BRD4	0.0130626
PAK4	0.0134291
ILF3	0.0134598
CCL23	0.0136046
MAP1LC3B	0.0136655
RPS19	0.0137015
PHB1	0.0140266
IL9	0.0146234
ZNF587	0.0146968
HNRNPA2B1	0.0147471
RC3H1	0.0148447
HSPB1	0.0151753
MYC	0.0155077
ESR2	0.0159532
CALR	0.0159943
CD53	0.0163841
CXCR5	0.0163861
NDUFAF1	0.0164023
PRMT1	0.0164299
IL20	0.0164874
MCM7	0.0170906
KRTAP12-3	0.017097
CCL27	0.0173804
ESR1	0.0176041
IGHG1	0.0178325
GRB2	0.0178594
CDK1	0.0179319
MSN	0.0181985
IL1A	0.0185714
DAG1	0.0187842
EPHB2	0.0188624
PCLAF	0.0189211
PPP2CA	0.0189233
LGALS3	0.0189351
PEAK1	0.018968
SLC16A2	0.0193868
BEX2	0.019436
YBX1	0.0198247
ACTN4	0.0199238
RPS18	0.0203051
PKM	0.0206793
SGTB	0.0208304
TGFBR2	0.0211834
GRN	0.0212566
EIF3E	0.021262
NTAQ1	0.0214458
EFTUD2	0.0216173
SRC	0.0222938
MYO18A	0.0223463
TUBA4A	0.0223824
MAPK1	0.0224994
HSPA5	0.0227412
CCL19	0.0228208
EEF1G	0.0231228
CCR8	0.0232049
CXCR6	0.0232646
RPL31	0.023415
CCR9	0.0234272
CCR7	0.0234354
EDA	0.0235109
RPS4X	0.0235469
TFAP2A	0.0235793
CHD4	0.0237333
SNTA1	0.023831
LRIF1	0.0238347
STAT5B	0.0241729
LIF	0.0241791
STUB1	0.0244774
IL22	0.0246384
TCF7L2	0.0246956
TDGF1	0.0247608
TPI1	0.0247658
DYNLL1	0.0247782
TNFSF10	0.0247901
TUBA1A	0.0248423
S100A8	0.0248712
HTT	0.0248745
MAP4K4	0.024908
RALBP1	0.0249158
SNX27	0.0249321
NPM1	0.0249419
RNF123	0.0250967
GANAB	0.0251364
SGCB	0.0252098
SLC38A1	0.0252307
CD14	0.025553
IKBKG	0.0258758
DCAF4	0.0259077
CXCL3	0.0259384
CSNK2B	0.0259455
PTPRC	0.0260803
TRIP13	0.0262368
HOXA1	0.0262495
IL1B	0.0262574
SQSTM1	0.0263682
LAPTM4B	0.0263771
TGFB1	0.0264245
WFS1	0.0264658
FYN	0.026488
MTDH	0.0265061
CCL17	0.0265303
BIRC2	0.0266165
RPL35A	0.0266597
STK16	0.0266804
ANP32B	0.0266996
GLS	0.0267449
MID2	0.0269363
KIT	0.0270089
CCL14	0.0270873
IL17A	0.0271888
TNFRSF9	0.0272278
